codigo,titulo_oficial,titulo_amigavel,descricao_oficial,descricao_amigavel,termos_de_busca,familia,divisao_id,anexo,fator_r,anexo_inciso,mei_ocupacoes,mei_permitido,atende_me,atende_mei,motivo_nao_atende,exige_conselho,conselho_qual
7729299,ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE,Aluguel de outros objetos pessoais e domésticos,"Esta subclasse compreende - o aluguel de plantas e flores | - o aluguel de livros e revistas | - o aluguel de outros objetos de uso pessoal e doméstico não especificados anteriormente || Esta subclasse NÃO compreende - a locação de automóveis, caminhões, motos e outros veículos terrestres, sem condutor (grupo 77.1) | - o aluguel de material telefônico (7733-1/00) | - o empréstimo de livros e revistas por bibliotecas (9101-5/00) | - os serviços associados de aluguel e lavagem de roupas de cama, mesa e banho, de uniformes de trabalho e artigos relacionados (9601-7/03)","Aluguel de itens que não cabem nas outras listas: livros, plantas e flores, peruca, decoração de Natal.","ESSAS E ANDORES, LOCAÇÃO DE, ALUGUEL DE || LIVROS E REVISTAS; ALUGUEL DE, LOCAÇÃO DE  || PERUCA; ALUGUEL DE || PLANTAS E FLORES; ALUGUEL DE, LOCAÇÃO DE || ÁRVORES E OUTRAS DECORAÇÕES DE NATAL; ALUGUEL DE",aluguel,77,III,nao,§5º-F,"LOCADOR(A) DE LIVROS, REVISTAS, PLANTAS E FLORES INDEPENDENTE",sim,sim,sim,atendemos,nao,nao-se-aplica
7733100,ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIOS,Aluguel de equipamento de escritório,"Esta subclasse compreende - o aluguel e leasing operacional, de curta ou longa duração, de todo tipo de máquinas e equipamentos de escritório, tais como: | - computadores e equipamentos periféricos | - reprodutoras de cópias | - projetores, data-show | - máquinas e equipamentos de contabilidade: caixas registradoras, calculadoras eletrônicas, etc. || Esta subclasse compreende ainda - o aluguel e leasing operacional de equipamento telefônico || Esta subclasse NÃO compreende - o arrendamento mercantil (leasing financeiro) de máquinas e equipamentos para escritório, inclusive computadores e material telefônico (6440-9/00)","Aluguel de computador, celular, data-show, caixa registradora e máquina de escritório.","CAIXAS REGISTRADORAS; ALUGUEL DE || CALCULADORAS ELETRÔNICAS; ALUGUEL DE || CELULAR; ALUGUEL, LOCAÇÃO DE || COMPUTADORES; ALUGUEL DE, LOCAÇÃO DE, LEASING OPERACIONAL DE  || DATA-SHOW; ALUGUEL DE || EQUIPAMENTO TELEFÔNICO; ALUGUEL DE, LOCAÇÃO DE || EQUIPAMENTOS DE PROCESSAMENTO DE DADOS; ALUGUEL DE, LOCAÇÃO DE || EQUIPAMENTOS PERIFÉRICOS DE INFORMÁTICA; ALUGUEL DE || FAX; ALUGUEL, LOCAÇÃO DE || FOTOCOPIADORAS; ALUGUEL DE, LOCAÇÃO DE || IMPRESSORAS; ALUGUEL DE, LOCAÇÃO DE, LEASING OPERACIONAL DE  || MATERIAL TELEFÔNICO; ALUGUEL DE, LOCAÇÃO DE || MICROCOMPUTADORES; ALUGUEL DE, LOCAÇÃO DE || MÁQUINAS COPIADORAS; ALUGUEL DE, LOCAÇÃO DE || MÁQUINAS DE ESCREVER; ALUGUEL DE , LOCAÇÃO DE || MÁQUINAS E EQUIPAMENTOS DE CONTABILIDADE; ALUGUEL DE, LOCAÇÃO DE || MÁQUINAS REPRODUTORAS DE CÓPIAS; ALUGUEL DE, LOCAÇÃO DE, LEASING OPERACIONAL DE || MÁQUINAS, EQUIPAMENTOS E MÓVEIS DE ESCRITÓRIO; ALUGUEL DE, LOCAÇÃO DE || MÁQUINAS, EQUIPAMENTOS E MÓVEIS DE ESCRITÓRIO; LEASING OPERACIONAL DE || PROJETORES; ALUGUEL DE || RECEPTORES DE MENSAGENS - BIP; ALUGUEL DE, LOCAÇÃO DE || REPRODUTORAS DE CÓPIAS; ALUGUEL, LOCAÇÃO DE || TELEFONES PARA ESCRITÓRIO; ALUGUEL DE, LOCAÇÃO DE",aluguel,77,III,nao,"§5º-F (residual, conferido 2026-09-24)",LOCADOR(A) DE MÁQUINAS E EQUIPAMENTOS PARA ESCRITÓRIO INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8591100,ENSINO DE ESPORTES,Aulas de esporte,"Esta subclasse compreende - as atividades de ensino de esportes em escolas esportivas ou por professores independentes, tais como futebol, basquete, vôlei, tênis, natação, artes marciais, equitação, mergulho, etc. || Esta subclasse compreende ainda - as atividades dos técnicos e assistentes de atividades esportivas praticadas por atletas profissionais || Esta subclasse NÃO compreende - as atividades de condicionamento físico e esportes recreacionais (9313-1/00)","Escolinha e aulas de futebol, natação, artes marciais, capoeira, atletismo e outros esportes.","CAPOEIRA; ENSINO, CURSO, ESCOLA DE || AIKIDO; ENSINO DE || ARTES MARCIAIS; ENSINO, CURSO DE || ATLETISMO; ENSINO, CURSO, ESCOLA DE || ATLETISMO; ESCOLINHA DE || AULAS DE EQUITAÇÃO; ATIVIDADE DE || BASQUETE; ENSINO, CURSO, ESCOLA DE || BASQUETE; ESCOLINHA DE || BOXE; ENSINO, ACADEMIA DE || ESCOLINHA DE ESPORTE || ESCOLINHA DE FUTEBOL || ESCOLINHA DE NATAÇÃO || ESCOLINHA DE VÔLEI || ESPORTES; ENSINO, CURSO, ESCOLA DE || FUTEBOL; ENSINO, CURSO, ESCOLA DE || HALTEROFILISMO; ENSINO DE || JIU-JITSU; ENSINO DE, ACADEMIA DE || JUDÔ; ENSINO DE, ACADEMIA DE || KARATÊ; ENSINO DE, ACADEMIA DE || MERGULHO; ENSINO, CURSO, ESCOLA DE || NATAÇÃO; ENSINO, CURSO, ESCOLA DE || SQUASH; ENSINO, CURSO, ESCOLA DE || SURF; ENSINO, CURSO, ESCOLA DE || TIRO AO ALVO; ENSINO, CURSO, ESCOLA DE || TIRO ESPORTIVO; ENSINO, CURSO, ESCOLA DE || TÉCNICOS E ASSISTENTES DE ATIVIDADES ESPORTIVAS; ATIVIDADES DE || TÊNIS; ENSINO, CURSO, ESCOLA DE || VÔLEI; ENSINO, CURSO, ESCOLA DE",cursos,85,III,nao,"§5º-F (residual, conferido 2026-09-24)",nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
8220200,ATIVIDADES DE TELEATENDIMENTO,Teleatendimento e call center,Esta subclasse compreende - as atividades de centros de recepção de chamadas e de respostas a chamadas dos clientes com operadores humanos e distribuição automática de chamadas | - as atividades baseadas em sistemas de integração telefone-computador | - os sistemas de resposta vocal interativa ou métodos similares para o recebimento de pedidos e fornecimento de informação sobre produtos | - o atendimento telefônico a solicitações de consumidores ou de atendimento a reclamações || Esta subclasse compreende ainda - os centros de emissão de chamadas telefônicas que usam métodos para vender ou promover mercadorias e serviços a possíveis clientes (telemarketing) | - os centros de emissão de chamadas telefônicas para a realização de pesquisas de mercado e de opinião pública e atividades similares || Esta subclasse NÃO compreende - os serviços de comunicação de pager (6120-5/99),"Atendimento a clientes por telefone para outras empresas: SAC, central de atendimento e call center.","ATENDIMENTO A CLIENTES - SAC POR TELEFONE, POR TERCEIROS; SERVIÇO DE || ATENDIMENTO A CLIENTES POR TELEFONE; SERVIÇO PRESTADO POR TERCEIROS || CALL CENTER; SERVIÇO DE || CENTRAL DE ATENDIMENTO POR TELEFONE; SERVIÇO PRESTADO POR TERCEIROS || CENTRAL DE RECADOS; SERVIÇO DE || CENTROS DE RECEPÇÃO DE CHAMADAS || CONSULTA SOBRE PRODUTOS POR TELEFONE; SERVIÇOS DE || CONTACT CENTER; SERVIÇOS DE || CONTATOS TELEFÔNICOS, RECADOS; SERVIÇOS PRESTADOS POR TERCEIROS || PRESTAÇÃO DE INFORMAÇÕES POR TELEFONE; SERVIÇO DE || SISTEMAS DE INTEGRAÇÃO TELEFONE-COMPUTADOR; ATIVIDADES DE || SISTEMAS DE RESPOSTA VOCAL INTERATIVA; ATIVIDADES DE || TELEATENDIMENTO; SERVIÇO DE",admin,82,III,nao,"§5º-F (residual, conferido 2026-09-24)",nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
8592901,ENSINO DE DANÇA,Aulas de dança,"Esta subclasse compreende - as instituições que oferecem cursos independentes ligados ao ensino da dança || Esta subclasse compreende ainda - os instrutores independentes de dança | - as atividades das academias e cursos de danças folclóricas e populares || Esta subclasse NÃO compreende - os salões de dança, discotecas, danceterias e similares (9329-8/01)","Aulas e academia de dança: balé, dança de salão, dança popular e folclórica.","ACADEMIA DE DANÇA POPULAR E FOLCLÓRICA; ATIVIDADE DE || AULAS DE DANÇA, DE BALET || BALLET; CURSO, ENSINO DE || DANÇA  - BALLET; CURSO, ENSINO DE || DANÇA DE SALÃO; CURSO, ENSINO DE || INSTRUTOR DE DANÇA; ATIVIDADE DE",cursos,85,III,nao,"§5º-F (residual, conferido 2026-09-24)",nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
8211300,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,Serviços de escritório e apoio administrativo,"Esta subclasse compreende - o fornecimento de uma combinação ou de um pacote de serviços administrativos de rotina a empresas clientes, sob contrato, tais como: serviços de recepção, planejamento financeiro, contabilidade, arquivamento, preparação de material para envio por correio, etc., | - os centros de prestação de serviços às empresas ou escritórios virtuais || Esta subclasse NÃO compreende - as unidades que fornecem uma equipe operacional para desenvolver todas as operações de uma empresa, que devem ser classificadas de acordo com a atividade que desenvolvem | - as unidades que desenvolvem apenas uma atividade específica contida no conjunto destas atividades devem ser classificadas de acordo com a atividade específica","Recepção, arquivo de documentos e apoio operacional combinados, para empresas e profissionais liberais.","ARQUIVAMENTO DE DOCUMENTOS; SERVIÇOS DE || CENTROS DE NEGÓCIOS, APOIO OPERACIONAL A EMPRESAS OU A PROFISSIONAIS LIBERAIS || CENTROS DE SERVIÇOS DE APOIO ÀS EMPRESAS || COMBINAÇÃO DE SERVIÇOS DE RECEPÇÃO, PLANEJAMENTO FINANCEIRO, CONTABILIDADE, ARQUIVAMENTO, PREPARAÇÃO DE MATERIAL PARA ENVIO POR CORREIO, ETC.; FORNECIMENTO DE || COWORKING; ESCRITORIOS COMPARTILHADOS; SERVIÇOS DE || ESCRITÓRIO VIRTUAL; SERVIÇOS DE || ORGANIZAÇÃO DE ARQUIVO DE DOCUMENTOS NO LOCAL DO CONTRATANTE; SERVIÇOS DE || ORGANIZAÇÃO DE ARQUIVOS; SERVIÇOS DE || PREPARO DE FOLHA DE PAGAMENTO; SERVIÇOS DE || SERVIÇOS ADMINISTRATIVOS COMBINADOS PARA TERCEIROS",admin,82,III,nao,§5º-F,nao-se-aplica,nao,sim,nao,atendemos,nao,nao-se-aplica
8219901,FOTOCÓPIAS,Fotocópias e impressão,"Esta subclasse compreende - os serviços de fotocópias mecânicas ou eletrostáticas para terceiros | - o serviço de plotagem || Esta subclasse compreende ainda - os serviços de encadernação, quando combinada com a reprodução de cópias || Esta subclasse NÃO compreende - a impressão de documentos por gráficas (impressão offset, impressão rápida, etc.) (18.11-3/01 e 18.11-3/02) | - os serviços de microfilmagem (7420-0/05)","Xerox, cópia, digitalização e impressão de documentos.",COPIADORA; LOJA || CÓPIA FOTOSTÁTICA; SERVIÇO DE || CÓPIA HELIOGRÁFICA; SERVIÇO DE || CÓPIA XEROGRÁFICA; SERVIÇOS DE || DIGITALIZAÇÃO PARA REPRODUÇÃO DE CÓPIAS || DIGITALIZAÇÃO PARA REPRODUÇÃO DE FOTOS || ESCANEAMENTO PARA REPRODUÇÃO DE CÓPIAS || FOTOCÓPIA; SERVIÇOS DE || FOTOPLOTAGEM; SERVIÇOS DE || IMPRESSÃO A LASER; SERVIÇOS DE || PLOTAGEM; SERVIÇO DE || REPRODUÇÃO DE DOCUMENTOS; SERVIÇO DE || REPROGRAFIA; SERVIÇOS DE || SERVIÇO DE ENCADERNAÇÃO COMBINADO COM A REPRODUÇÃO DE CÓPIAS || XEROCÓPIAS; SERVIÇOS DE || XEROGRAFIAS; SERVIÇOS DE || XEROX; SERVIÇOS DE,admin,82,III,nao,"§5º-F (residual, conferido 2026-09-24)",FOTOCOPIADOR(A) INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8230001,"SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXPOSIÇÕES E FESTAS",Organização de eventos e festas,"Esta subclasse compreende - as atividades de organização e promoção de feiras, leilões, congressos, convenções, conferências e exposições comerciais e profissionais, incluindo ou não o fornecimento de pessoal para operar a infra-estrutura dos lugares onde ocorrem esses eventos | - a gestão de espaço para exposição para uso de terceiros | - a organização de festas e eventos, familiares ou não, inclusive festas de formaturas || Esta subclasse NÃO compreende - os serviços de alimentação para eventos e recepções - bufê (5620-1/02) | - as casas de festas e eventos (8230-0/02) | - a organização, produção e promoção de eventos culturais (90.01-9/01, 90.01-9/02, 90.01-9/03, 90.01-9/04, 90.01-9/05, 90.01-9/06 e 90.01-9/99) | - a produção e promoção de eventos esportivos (9319-1/01)","Organização de feira, congresso, exposição, festa infantil e festa de família, e a gestão do espaço do evento.","EXPOSIÇÃO DE ANIMAIS EM FEIRAS || GESTÃO DE ESPAÇO PARA EXPOSIÇÃO, PARA USO DE TERCEIROS; ATIVIDADES DE || ORGANIZAÇÃO DE FESTAS FAMILIARES; SERVIÇO DE || ORGANIZAÇÃO DE FESTAS INFANTIS; SERVIÇO DE || ORGANIZAÇÃO DE FESTAS; SERVIÇO DE || ORGANIZAÇÃO DE FORMATURAS; SERVIÇO DE || ORGANIZAÇÃO, PRODUÇÃO E PROMOÇÃO DE ENCONTROS E CONGRESSOS; SERVIÇOS DE || ORGANIZAÇÃO, PRODUÇÃO E PROMOÇÃO DE EVENTOS, EXCETO CULTURAIS E ESPORTIVOS; SERVIÇOS DE || ORGANIZAÇÃO, PRODUÇÃO E PROMOÇÃO DE FEIRAS E EXPOSIÇÕES; SERVIÇOS DE || PARQUE DE LEILÃO DE GADO; ORGANIZAÇÃO DE || PARQUE PARA FEIRAS AGROPECUÁRIAS; GESTÃO DE || REMATES RURAIS; SERVIÇOS DE || SHOW-ROOM; GESTÃO DE",eventos,82,III,nao,"§5º-F (residual, conferido 2026-09-24)",PROMOTOR(A) DE EVENTOS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8291100,ATIVIDADES DE COBRANÇAS E INFORMAÇÕES CADASTRAIS,Cobrança e consulta cadastral,"Esta subclasse compreende - as atividades de cobrança de faturas e de dívidas para clientes e a transferência aos clientes dos pagamentos recebidos | - as atividades de compilação de informações, como históricos de crédito, de emprego, para empresas clientes | - o fornecimento de informações sobre a capacidade de endividamento de pessoas e de empresas a instituições financeiras, ao comércio e a empresas de outras atividades que necessitam avaliar a capacidade de crédito de pessoas e empresas || Esta subclasse NÃO compreende - os serviços advocatícios (6911-7/01)","Cobrança de faturas e dívidas para terceiros, análise de cadastro e aprovação de crédito.","ANÁLISE DE CADASTRO PARA APROVAÇÃO DE CRÉDITO; SERVIÇOS DE || ANÁLISE E APROVAÇÃO DE CRÉDITO; SERVIÇOS DE || CADASTRO PARA RECEPÇÃO DE INFORMAÇÕES DE ADIMPLEMENTO; GESTÃO DE || COBRANÇA DE FATURAS E DÍVIDAS DE CLIENTES; ATIVIDADES DE || COMPILAÇÃO DE INFORMAÇÕES SOBRE HISTÓRICO DE CRÉDITO DE PESSOAS PARA EMPRESAS CLIENTES; ATIVIDADES DE || CONSULTA DE INFORMAÇÕES CADASTRAIS; SERVIÇOS DE || CONSULTA SOBRE HISTÓRICO DE CRÉDITO DE PESSOAS POR TELEFONE; SERVIÇOS DE || GESTÃO DE CADASTRO POSITIVO DE PESSOAS FÍSICAS E JURÍDICAS PARA PAGAMENTO, CRÉDITO E CONSUMO; ATIVIDADES DE || INFORMAÇÕES PARA AVALIAÇÃO DE CAPACIDADE DE CRÉDITO DE PESSOAS E EMPRESAS; SERVIÇO DE || INFORMAÇÕES SOBRE A CAPACIDADE DE ENDIVIDAMENTO DE PESSOAS E DE EMPRESAS; FORNECIMENTO DE || RECUPERAÇÃO E RENEGOCIAÇÃO DE CRÉDITO; SERVIÇOS ESPECIALIZADOS DE",admin,82,III,nao,"§5º-F (residual, conferido 2026-09-24)",COBRADOR(A) DE DÍVIDAS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8292000,ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO,Envase e empacotamento para terceiros,"Esta subclasse compreende - as atividades de envasamento, fracionamento e empacotamento para terceiros sob contrato, por processo automatizado ou não, tais como: | #- o engarrafamento de produtos líquidos, incluindo alimentos e bebidas | #- o empacotamento de sólidos (a vácuo, com papel alumínio, etc.) | #- o envasamento em aerossóis | #- o empacotamento de preparados farmacêuticos | #- a embalagem de pacotes e de presentes | #- a embalagem e a etiquetagem de produtos diversos || Esta subclasse NÃO compreende - as atividades de produção de água mineral (1121-6/00) e de refrigerantes (1122-4/01) | - as atividades de envasamento e fracionamento, quando realizadas pelo comércio atacadista (grupo 46.2) e (grupo 46.3)","Envasar, fracionar e empacotar produtos de outras empresas, sob contrato.","ACONDICIONAMENTO DE PRODUTOS SÓLIDOS/LÍQUIDOS POR CONTA DE TERCEIROS; SERVIÇOS DE || ACONDICIONAMENTO, FRACIONAMENTO E EMPACOTAMENTO DE ARROZ, ALGODÃO E FUMO, FORA DA UNIDADE AGRÍCOLA E NÃO COMPLEMENTAR AO CULTIVO; SERVIÇOS DE || ACONDICIONAMENTO, FRACIONAMENTO E EMPACOTAMENTO DE PRODUTOS AGRÍCOLAS PARA TERCEIROS, SEM TRANSFORMAÇÃO, FORA DA UNIDADE AGRÍCOLA E NÃO COMPLEMENTAR AO CULTIVO; SERVIÇOS DE || EMBALADORA DE PRODUTOS SÓLIDOS/LÍQUIDOS POR CONTA DE TERCEIROS || EMBALAGEM E ETIQUETAGEM DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇO DE || EMBALAMENTO DE PRODUTOS SÓLIDOS/LÍQUIDOS POR CONTA DE TERCEIROS || EMPACOTADEIRA DE PRODUTOS SÓLIDOS POR CONTA DE TERCEIROS; SERVIÇO DE || EMPACOTAMENTO DE PREPARADOS FARMACÊUTICOS; SERVIÇO DE || EMPACOTAMENTO DE PRODUTOS SÓLIDOS POR CONTA DE TERCEIROS; SERVIÇO DE || ENCARTELAGEM DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇOS DE || ENCARTELAMENTO DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇOS DE || ENGARRAFAMENTO DE PRODUTOS LÍQUIDOS, POR CONTA DE TERCEIROS; SERVIÇO DE || ENSACAGEM DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇOS DE || ENVASAMENTO E EMPACOTAMENTO POR CONTA DE TERCEIROS; SERVIÇOS DE || ENVASAMENTO EM AEROSSÓIS SOB CONTRATO; SERVIÇO DE || ENVASE DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇO DE || ENVASILHAMENTO DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇOS DE || ENVELOPAMENTO À VACUO; SERVIÇOS DE || REEMBALAGEM DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇOS DE || REEMBALAMENTO DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇOS DE || ROTULAGEM E ETIQUETAGEM DE PRODUTOS POR CONTA DE TERCEIROS; SERVIÇOS DE",admin,82,III,nao,"§5º-F (residual, conferido 2026-09-24)",ENVASADOR(A) E EMPACOTADOR(A) INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8299703,"SERVIÇOS DE GRAVAÇÃO DE CARIMBOS, EXCETO CONFECÇÃO",Gravação de carimbos,Esta subclasse compreende - os serviços de gravação de carimbos || Esta subclasse NÃO compreende - a fabricação de carimbos (3299-0/02),"Gravação de carimbos. Não cobre a fabricação do carimbo, que é indústria.",GRAVAÇÃO DE CARIMBOS; SERVIÇO DE,admin,82,III,nao,"§5º-F (residual, conferido 2026-09-24)",GRAVADOR(A) DE CARIMBOS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8299707,SALAS DE ACESSO À INTERNET,Lan house e sala de internet,"Esta subclasse compreende - as atividades realizadas mediante o uso de computadores e periféricos, conectados ou não a redes de comunicação, que propiciam a clientes serviços, tais como: | #- acesso à internet para consultas, envio de e-mails ou qualquer outra finalidade | #- outros usos de computadores e periféricos || Esta subclasse compreende ainda - os postos telefônicos || Esta subclasse NÃO compreende - a exploração de estabelecimentos de jogos eletrônicos recreativos (9329-8/04)","Sala com computadores para acesso à internet, digitação, escaneamento e apoio administrativo.","ACESSO À INTERNET COMBINADO COM FAX , DIGITAÇÃO, ESCANEAMENTO, ETC; SALA DE || ACESSO À INTERNET MEDIANTE O USO DE COMPUTADORES E PERIFÉRICOS || ACESSO À INTERNET PARA APOIO ADMINISTRATIVO OU ESCRITÓRIO; SALA DE || COMPUTADORES E PERIFÉRICOS PARA USO TEMPORÁRIO PREDOMINANTE PARA APOIO ADMINISTRATIVO OU ESCRITÓRIO; DISPONIBILIZAÇÃO DE || LAN HOUSE COM ACESSO À INTERNET PREDOMINANTE PARA APOIO ADMINISTRATIVO OU ESCRITÓRIO || POSTO TELEFÔNICO",eventos,82,III,nao,"§5º-F (residual, conferido 2026-09-24)",PROPRIETÁRIO(A) DE SALA DE ACESSO À INTERNET INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8599603,TREINAMENTO EM INFORMÁTICA,Curso de informática,Esta subclasse compreende - as atividades dos cursos de informática || Esta subclasse NÃO compreende - a atividade de ensino de informática de nível superior (grupo 85.3),"Aulas e cursos de informática, computador e uso da internet.","AULAS DE INFORMÁTICA || COMPUTADOR; CURSO, ENSINO DE || INFORMÁTICA; CURSO, ENSINO DE || MICROCOMPUTADOR; CURSO, ENSINO DE || TECNOLOGIAS DA INFORMAÇÃO E ACESSO À INTERNET; ENSINO DE",cursos,85,III,nao,§5º-B I,INSTRUTOR(A) DE INFORMÁTICA INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,Curso profissionalizante e de gestão,Esta subclasse compreende - as atividades de treinamento em desenvolvimento profissional e gerencial || Esta subclasse NÃO compreende - a educação profissional de nível técnico (8541-4/00) | - a educação profissional de nível tecnológico (8542-2/00) | - o ensino médio (8520-1/00) | - a educação superior (grupo 85.3),"Cursos de capacitação profissional, aperfeiçoamento e treinamento gerencial, presenciais ou a distância.","CAPACITAÇÃO PROFISSIONAL E GERENCIAL; SERVIÇOS DE || CURSO DE APERFEIÇOAMENTO JURÍDICO || CURSO DE APERFEIÇOAMENTO PROFISSIONAL || CURSO DE APRENDIZAGEM E TREINAMENTO GERENCIAL; PRESENCIAL E À DISTÂNCIA || CURSO DE COMISSÁRIAS || CURSO DE TREINAMENTO PROFISSIONAL, GERENCIAL COM ACESSO À INTERNET || PALESTRANTE; SERVIÇOS DE || TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL",cursos,85,III,nao,§5º-B I,INSTRUTOR(A) DE CURSOS GERENCIAIS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8599605,CURSOS PREPARATÓRIOS PARA CONCURSOS,Curso preparatório para concursos,Esta subclasse compreende - as atividades dos cursos preparatórios para concursos em geral,"Cursinho para concurso público, vestibular e ENEM.","ESCOLA PREPARATÓRIA PARA CONCURSOS || PREPARATÓRIO PARA CONCURSOS PÚBLICOS; CURSO || PREPARATÓRIO PARA O EXAME NACIONAL DE ENSINO MÉDIO (ENEM); CURSO || PRÉ-VESTIBULAR; CURSO, ENSINO DE || VESTIBULAR; CURSO, ENSINO DE",cursos,85,III,nao,"5o-B, I",INSTRUTOR(A) DE CURSOS PREPARATÓRIOS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8592902,"ENSINO DE ARTES CÊNICAS, EXCETO DANÇA",Aulas de teatro e artes cênicas,"Esta subclasse compreende - as instituições que oferecem cursos independentes com atividades de ensino e aprimoramento dos recursos expressivos como a voz, o corpo, o movimento e o gesto || Esta subclasse compreende ainda - os cursos de ensino de técnicas usadas na criação, direção, montagem e interpretação de espetáculos teatrais | - os instrutores independentes de artes cênicas || Esta subclasse NÃO compreende - o ensino de artes cênicas de nível superior (grupo 85.3) | - o ensino de dança (8592-9/01) | - as atividades de apresentação ao vivo de grupos e companhias de teatro em casas de espetáculos e em teatros | (9001-9/01)","Aulas de teatro, impostação de voz e direção de espetáculo. Não cobre dança nem curso de nível técnico ou superior.",ENSINO DE TEATRO (EXCETO DE NÍVEL SUPERIOR E TÉCNICO) || IMPOSTAÇÃO DE VOZ PARA PRÁTICAS DE ARTES CÊNICAS; CURSO DE || INSTRUTORES INDEPENDENTES DE ARTES CÊNICAS || TÉCNICAS DE DIREÇÃO E MONTAGEM DE ESPETÁCULOS TEATRAIS; ENSINO DE,cursos,85,III,nao,"5o-B, XV",INSTRUTOR(A) DE ARTES CÊNICAS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8592903,ENSINO DE MÚSICA,Aulas de música,"Esta subclasse compreende - as instituições que oferecem cursos independentes com atividades de ensino de instrumento musical ou canto || Esta subclasse compreende ainda - os instrutores independentes de instrumentos musicais ou canto || Esta subclasse NÃO compreende - o ensino de música de nível superior (grupo 85.3) | - as atividades de bandas, grupos, orquestras e outras companhias musicais, de artistas ligados ou não a uma sala de espetáculos (9001-9/02)","Aulas de música e conservatório, sem ser curso superior.","AULAS DE MÚSICA; ATIVIDADE DE || CONSERVATÓRIO DE MÚSICA, EXCETO DE GRADUAÇÃO EDUCACIONAL || MÚSICA, EXCETO ENSINO SUPERIOR; CURSO, ENSINO DE",cursos,85,III,nao,§5º-B I,INSTRUTOR(A) DE MÚSICA INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8592999,ENSINO DE ARTE E CULTURA NÃO ESPECIFICADO ANTERIORMENTE,Aulas de arte e cultura,"Esta subclasse compreende - o ensino de outras atividades ligadas à arte e cultura, tais como artesanato, pintura, escultura, etc.","Aulas de artesanato, pintura, escultura e outras artes não listadas em outra atividade.","ARTESANATO; CURSO, ENSINO DE || ESCULTURA; CURSO, ENSINO DE || PINTURA; CURSO, ENSINO DE",cursos,85,III,nao,§5º-B I,INSTRUTOR(A) DE ARTE E CULTURA EM GERAL INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
8593700,ENSINO DE IDIOMAS,Aulas de idiomas,Esta subclasse compreende - o ensino de idiomas em cursos especializados || Esta subclasse compreende ainda - as atividades dos professores de idiomas independentes,"Cursos de inglês, espanhol, francês e outros idiomas, incluindo exame de proficiência.","APLICAÇÃO DE EXAMES DE PROFICIÊNCIA PARA LÍNGUA ESTRANGEIRA; ATIVIDADES DE || ESPANHOL; CURSO, ENSINO DE || FRANCÊS; CURSO, ENSINO DE || IDIOMAS; CURSO, ENSINO DE || INGLÊS; CURSO, ENSINO DE || ITALIANO; CURSO, ENSINO DE || LÍNGUA BRASILEIRA DE SINAIS (LIBRAS); CURSO, ENSINO DE || LÍNGUAS ESTRANGEIRAS; CURSO, ENSINO DE || PORTUGUÊS, CURSO, ENSINO DE || PROFESSORES DE IDIOMA INDEPENDENTES; ATIVIDADE DE",cursos,85,III,nao,§5º-B I,INSTRUTOR(A) DE IDIOMAS INDEPENDENTE,sim,sim,sim,atendemos,nao,nao-se-aplica
